Epoch,A_H_Flux_0,A_H_Uncertainty_0,B_H_Flux_0,B_H_Uncertainty_0,A_H_Flux_1,A_H_Uncertainty_1,B_H_Flux_1,B_H_Uncertainty_1,A_H_Flux_2,A_H_Uncertainty_2,B_H_Flux_2,B_H_Uncertainty_2,A_H_Flux_3,A_H_Uncertainty_3,B_H_Flux_3,B_H_Uncertainty_3,A_H_Flux_4,A_H_Uncertainty_4,B_H_Flux_4,B_H_Uncertainty_4,A_H_Flux_5,A_H_Uncertainty_5,B_H_Flux_5,B_H_Uncertainty_5,A_H_Flux_6,A_H_Uncertainty_6,B_H_Flux_6,B_H_Uncertainty_6,A_H_Flux_7,A_H_Uncertainty_7,B_H_Flux_7,B_H_Uncertainty_7,A_H_Flux_8,A_H_Uncertainty_8,B_H_Flux_8,B_H_Uncertainty_8,A_H_Flux_9,A_H_Uncertainty_9,B_H_Flux_9,B_H_Uncertainty_9,A_H_Flux_10,A_H_Uncertainty_10,B_H_Flux_10,B_H_Uncertainty_10,A_H_Flux_11,A_H_Uncertainty_11,B_H_Flux_11,B_H_Uncertainty_11,A_H_Flux_12,A_H_Uncertainty_12,B_H_Flux_12,B_H_Uncertainty_12,A_H_Flux_13,A_H_Uncertainty_13,B_H_Flux_13,B_H_Uncertainty_13,A_H_Flux_14,A_H_Uncertainty_14,B_H_Flux_14,B_H_Uncertainty_14
2023-05-17 04:09:34.458453,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.937702,0.6983954,16.640078,0.5220457,11.042482,0.43378967,8.134052,0.34159806,4.748973,0.26800004,3.7044306,0.21753165,2.4072254,0.18196912,2.0775926,0.15572214,1.3906726,0.13571575,1.1917261,0.11630056,0.6593552,0.093246914,0.5963776,0.08270269,0.36117887,0.070833005,0.4067822,0.0708117,0.19800532,0.054916795,0.18086165,0.050162,0.122152306,0.046169233,0.0991623,0.04048284,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 04:10:34.458459,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23.312998,0.67552626,16.915367,0.5265524,10.454236,0.4222426,8.413208,0.3475464,4.6921496,0.26649618,4.0269303,0.22689182,2.6569054,0.19124824,2.3245215,0.16478096,1.3917621,0.13582207,1.1472251,0.11415317,0.68626666,0.09516807,0.65423375,0.08665538,0.3753642,0.07223888,0.38242814,0.06868612,0.07621556,0.034084633,0.22277336,0.05569334,0.122248,0.0462054,0.08269999,0.03698456,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 04:11:34.458465,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.742958,0.69595003,17.440605,0.5346761,10.096519,0.41496438,8.298698,0.34518036,4.2533846,0.25373566,3.88647,0.22290434,2.9461222,0.20139275,2.6049747,0.17444201,1.2194997,0.12714164,1.3403785,0.12339184,0.73908734,0.0987647,0.73460895,0.09182612,0.4866036,0.08225102,0.29608577,0.060438257,0.1524375,0.048204966,0.15316309,0.04618041,0.12225312,0.046207335,0.08270345,0.03698611,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 04:12:34.458471,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23.02484,0.67141795,17.755508,0.5395341,10.456714,0.4223427,9.205025,0.36357662,4.360192,0.25692675,3.976737,0.22550008,2.4785302,0.18473874,2.0563455,0.15500288,1.4583821,0.13905127,1.3292787,0.122891866,0.67322874,0.094270885,0.6314278,0.08514171,0.4171702,0.076164514,0.44421536,0.07403589,0.1219738,0.043124247,0.11141308,0.03939047,0.05240442,0.030255705,0.13235135,0.046793267,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 04:13:34.458477,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.89937,0.69814366,16.915949,0.52657044,10.045279,0.4139085,8.872936,0.35692185,4.4955363,0.26085746,3.860872,0.22216822,2.8359654,0.19759107,2.488141,0.17048462,1.4845972,0.14028125,1.1927006,0.11639567,0.712686,0.09698428,0.65425617,0.08665835,0.38927996,0.073566996,0.32075718,0.062905654,0.21341088,0.057036456,0.15316193,0.046180062,0.1921106,0.057923526,0.099243395,0.040515944,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 04:14:34.458483,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23.36035,0.67633075,18.577368,0.55191123,9.946102,0.41192546,8.976283,0.35905135,4.754363,0.26830423,3.5551744,0.21322519,2.6165254,0.1898227,1.8696185,0.14780632,1.5248464,0.14219266,1.1476281,0.11419327,0.79212433,0.10226281,0.67742723,0.08819351,0.41721788,0.076173216,0.3825625,0.06871025,0.16773313,0.050573442,0.19499516,0.05211465,0.069880545,0.034940273,0.049637426,0.028658181,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 04:15:34.458489,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.004091,0.6849929,19.2818,0.5617912,10.490908,0.42269072,9.075452,0.36071682,4.0508437,0.24744467,4.0596747,0.22765525,2.2958093,0.17765506,2.2396607,0.1616336,1.3104228,0.13170245,1.4405606,0.12782907,0.5535278,0.08541118,0.55017376,0.07941074,0.45814568,0.07975292,0.28334564,0.059081648,0.18266502,0.05273085,0.15294543,0.04611478,0.19183902,0.057841644,0.115620285,0.04370036,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 04:16:34.458496,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23.90295,0.68377924,17.018106,0.527963,10.344618,0.4198751,8.73726,0.35405162,4.7493453,0.26802108,4.1135178,0.22923739,2.6000073,0.18912269,2.2995384,0.16383532,1.178853,0.12495817,1.1010143,0.11179106,0.6462188,0.09231697,0.50466675,0.07608138,0.29174426,0.06366382,0.29586482,0.060393155,0.13709135,0.04569712,0.15304878,0.046145946,0.06980679,0.034903396,0.03305669,0.023374612,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 04:17:34.458502,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23.945206,0.68442816,17.64283,0.5376014,10.1414385,0.41575846,8.824496,0.35583803,4.084367,0.24856664,4.292928,0.23419845,2.641623,0.19064271,1.9262614,0.14995925,1.3512219,0.13379091,1.305497,0.12173823,0.75182235,0.0995813,0.56208885,0.08029841,0.4029377,0.074823655,0.3328915,0.064065,0.21328114,0.057001784,0.15306883,0.04615199,0.06981593,0.034907967,0.04959153,0.028631683,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 04:18:34.458508,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23.49368,0.6784869,18.393013,0.54935116,10.260104,0.4185184,8.235009,0.34402245,4.393935,0.25802076,4.376583,0.2366585,2.5218275,0.18641886,2.1982841,0.16032635,1.379922,0.13531248,1.1256618,0.113133274,0.54165024,0.08459155,0.7008635,0.08973637,0.4453327,0.078724444,0.35812253,0.066501684,0.061035022,0.030517511,0.1672515,0.04828135,0.0699277,0.03496385,0.033113945,0.023415096,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 04:19:34.458514,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25.071648,0.7015965,17.821188,0.54128003,10.725189,0.4283228,8.251335,0.34470448,4.873274,0.27199963,4.115989,0.22973211,2.8029828,0.19673084,2.2729392,0.16318753,1.3161837,0.13228144,1.2646078,0.12003126,0.7280444,0.09816949,0.47200605,0.07371496,0.3904386,0.07378596,0.23509714,0.053934984,0.15289006,0.04834808,0.18154831,0.050352443,0.105099484,0.042906687,0.033179592,0.023461515,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 04:20:34.458520,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.568232,0.69461673,18.451208,0.5508437,9.975406,0.4131391,8.268107,0.34510413,4.1001916,0.2495297,4.245431,0.23335,2.5827992,0.18887298,2.5314214,0.17224142,1.396353,0.1362701,1.2193862,0.11788251,0.62232554,0.09077551,0.552751,0.07978274,0.3347577,0.06833213,0.27229586,0.058053672,0.09176036,0.03746101,0.13969262,0.044174686,0.08760804,0.039179508,0.016594557,0.016594557,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 04:21:34.458526,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.729286,0.6972223,18.139608,0.54643327,10.413098,0.4223069,8.449017,0.34902567,4.6817203,0.26676577,4.0440702,0.22785755,2.6267393,0.1905637,2.0646086,0.15562573,1.3710634,0.13509488,1.2775851,0.12072045,0.80847013,0.10351399,0.46106553,0.07290086,0.4886543,0.08259765,0.37166697,0.067856796,0.076539956,0.034229707,0.20973895,0.054154366,0.07015333,0.035076667,0.099662386,0.040687,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 04:22:34.458532,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25.563984,0.70874476,17.408136,0.5351918,10.785424,0.42970157,8.690528,0.35390568,4.0872135,0.24920179,3.9269001,0.22448593,3.1369638,0.2082076,1.9933991,0.15288673,1.3704962,0.13503899,1.2314475,0.11849609,0.5564213,0.08585767,0.530006,0.078145124,0.30702707,0.06545839,0.30959433,0.06191887,0.1836199,0.053006496,0.1118145,0.039532393,0.08765539,0.03920068,0.0664141,0.03320705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 04:23:34.458538,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.935757,0.6991639,17.580868,0.53721184,9.923321,0.4116887,8.238871,0.34418377,4.835595,0.27074134,3.930529,0.22432715,2.6884532,0.19252414,1.9302497,0.15026973,1.3407449,0.1334091,1.0920627,0.11145818,0.81946486,0.10407214,0.78165674,0.0947898,0.4316183,0.07752094,0.27180654,0.057949346,0.24425456,0.06106364,0.19521824,0.052174266,0.03498024,0.024734765,0.08282368,0.037039876,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 04:24:34.458544,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.152805,0.68700254,16.166702,0.51433134,10.010872,0.41284138,7.9546256,0.33765504,4.517978,0.2612814,3.5989468,0.21431416,2.776086,0.19532473,2.087355,0.15601622,1.2835424,0.13032398,1.1226004,0.112825595,0.6192274,0.090323605,0.6760407,0.08801301,0.48575795,0.08210808,0.369464,0.06745459,0.25869337,0.06274236,0.1389972,0.04395477,0.03486876,0.024655936,0.03302389,0.023351416,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 04:25:34.458551,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23.194214,0.6723667,15.684528,0.50595254,9.917244,0.41037846,8.177233,0.34190726,4.431021,0.2584224,3.5515187,0.21262386,2.3988504,0.18133605,2.2564647,0.16200472,1.3066438,0.13132265,1.2554418,0.11916126,0.7621911,0.1000806,0.7428785,0.09214273,0.38760865,0.07325115,0.2702447,0.05761636,0.16696008,0.05034036,0.1663684,0.04802642,0.0869481,0.03888437,0.13175641,0.04658293,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 04:26:34.458557,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.505032,0.69144946,16.6314,0.5212606,9.689156,0.40583408,8.156768,0.3416494,4.073364,0.24789703,3.6952245,0.21699105,2.538457,0.18663107,2.0957153,0.15620539,1.5721788,0.1441214,1.1095135,0.112077795,0.631408,0.0911359,0.6406567,0.08561136,0.37413827,0.07200295,0.28281033,0.058970027,0.15193327,0.04804552,0.09714503,0.03671737,0.06962785,0.034813926,0.06594391,0.032971956,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 04:27:34.458563,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23.72128,0.6805342,16.266731,0.51569,10.682352,0.42627227,8.548969,0.34988603,4.3629823,0.256646,3.991015,0.2255855,2.4303427,0.18267575,2.1553988,0.15846808,1.3485012,0.13352151,1.0876119,0.11100393,0.69765526,0.09583032,0.6067495,0.083343446,0.3605271,0.07070518,0.27069876,0.05771317,0.22805539,0.05888365,0.0972113,0.03674242,0.08709419,0.038949706,0.08248613,0.036888916,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 04:28:34.458569,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25.06695,0.69982296,17.161915,0.5298805,10.962413,0.4319796,8.383171,0.3466015,4.441667,0.25904328,3.509011,0.21160133,2.6244643,0.18989956,2.156953,0.15858234,1.098101,0.120532244,1.1450834,0.11394006,0.6586399,0.09314575,0.8592268,0.09921497,0.3885399,0.07342714,0.20932715,0.050769288,0.09128793,0.037268143,0.1945628,0.051999092,0.052294195,0.030192068,0.049527362,0.028594635,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 04:29:34.458575,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25.033447,0.6991601,16.93978,0.52629334,10.854223,0.42972282,8.435786,0.3475905,4.3032966,0.25490528,3.2775018,0.20444494,2.7740636,0.19518244,1.8527801,0.14693502,1.2561618,0.12887949,1.0764581,0.11044227,0.6846036,0.09493744,0.67554826,0.08794889,0.3328485,0.06794242,0.2584364,0.05639545,0.16726789,0.050433166,0.13889593,0.04392275,0.13937342,0.04927595,0.11549941,0.043654673,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 04:30:34.458581,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23.916214,0.6833204,17.051243,0.5279756,10.733248,0.42728382,8.16223,0.34187818,3.7892551,0.23917566,3.3024275,0.20520286,2.334198,0.17902482,2.0272145,0.15368274,1.097296,0.12044388,1.2008897,0.11664072,0.8556042,0.10612464,0.7441173,0.0922964,0.30505753,0.06503849,0.29530403,0.06027868,0.19764552,0.054817002,0.15275869,0.046058476,0.08709309,0.038949214,0.06598807,0.032994036,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 04:31:34.458587,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.885252,0.6969264,16.523361,0.5196642,10.594131,0.42444488,7.8449473,0.33511955,4.618246,0.26400757,3.8241093,0.22078505,2.6492417,0.1906966,2.1780486,0.1592747,1.2027146,0.12607875,1.0533087,0.10922303,0.9211558,0.110099174,0.8240168,0.097111315,0.34655693,0.06931139,0.28291857,0.058992602,0.18238972,0.052651376,0.16659808,0.048092723,0.15672264,0.05224088,0.032984577,0.02332362,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 04:32:34.458593,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26.262415,0.7166327,16.11273,0.51365507,10.869881,0.43034267,7.759496,0.3336068,4.581683,0.26321083,3.7547686,0.21898255,2.392987,0.18141188,2.0071564,0.15304424,1.324183,0.13241829,1.1007059,0.11175975,0.5537467,0.085444964,0.5847908,0.081887096,0.47221556,0.0809843,0.30810618,0.061621238,0.18273728,0.05275171,0.13909629,0.04398611,0.08723405,0.039012253,0.06609487,0.033047434,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 04:33:34.458599,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25.711363,0.7087567,16.540009,0.5201878,9.583476,0.40389535,7.781202,0.3339233,4.8948345,0.27193525,3.5472453,0.21274963,2.5145063,0.18587765,2.0636525,0.15511364,1.2965362,0.13096993,1.0430328,0.10874368,0.5137325,0.08226303,0.7217412,0.09093084,0.38853484,0.07342619,0.38170925,0.068557,0.27386025,0.064549476,0.111177295,0.03930711,0.13944937,0.049302798,0.082544535,0.036915038,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 04:34:34.458606,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25.399662,0.7039186,15.910773,0.509814,11.149778,0.4353257,7.71229,0.33219182,4.7969794,0.26900125,3.6948102,0.21696673,2.469573,0.18407111,1.8626491,0.14725535,1.1492792,0.12321566,1.2112719,0.11709807,0.48665577,0.08000571,0.5833898,0.081690915,0.38795176,0.073315986,0.40572584,0.0706278,0.060766496,0.030383248,0.15263936,0.046022497,0.06962004,0.03481002,0.01648413,0.01648413,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 04:35:34.458612,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.765272,0.69547814,16.2728,0.5158825,10.58424,0.42438936,8.165379,0.34201008,5.1801434,0.27970144,3.5970805,0.21420303,2.6510236,0.19082485,1.8415141,0.146503,1.335779,0.13291496,1.1900195,0.116134,0.5925699,0.088335104,0.824571,0.09717663,0.43001965,0.077233806,0.28310886,0.05903228,0.22814049,0.05890562,0.11114009,0.039293956,0.087126695,0.03896424,0.049510147,0.028584696,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 04:36:34.458618,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26.66856,0.7223566,16.26928,0.51629,10.773734,0.4285561,7.51991,0.3285088,4.7809544,0.2689497,3.5013173,0.21152231,2.6833093,0.19215578,1.9382327,0.15043603,1.5899165,0.14513884,1.2716355,0.12015826,0.7123619,0.096940175,0.59659386,0.082732685,0.4585856,0.0798295,0.3082801,0.06165602,0.19807713,0.05493671,0.2087622,0.053902168,0.069826625,0.034913313,0.09919826,0.04049752,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 04:37:34.458624,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27.97353,0.7402581,15.501234,0.5042552,11.4180155,0.44144598,7.7587266,0.33388245,4.5594177,0.26280046,3.6589992,0.21636115,2.8518183,0.19821507,1.987294,0.1524185,1.3132385,0.13198544,1.2958801,0.12137029,0.83207566,0.10483168,0.5513559,0.07958137,0.41739097,0.07620482,0.38272122,0.06873876,0.18305752,0.052844156,0.18114206,0.05023977,0.052432153,0.030271718,0.066210695,0.033105347,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 04:38:34.458630,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25.010092,0.6990533,15.985097,0.51140857,10.554616,0.4238836,7.56688,0.3293062,4.593066,0.26343042,3.330604,0.20615922,2.6796148,0.1918912,1.9005839,0.14886522,1.3495682,0.13362716,1.0317812,0.108160056,0.65868616,0.093152285,0.641601,0.08573755,0.38856715,0.07343229,0.40636942,0.070739836,0.16737294,0.050464842,0.111186534,0.039310377,0.03486524,0.02465345,0.1651028,0.052210085,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 04:39:34.458636,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27.44237,0.73186153,14.496904,0.4867584,10.288145,0.41827258,7.7734485,0.33359063,4.8597727,0.27082455,3.569205,0.21330081,2.2374654,0.17525181,2.0615964,0.15495908,1.2820276,0.13017018,0.9853634,0.10564205,0.7632512,0.100219786,0.6065741,0.08331936,0.4435974,0.07841768,0.3075233,0.061504666,0.27358738,0.06448516,0.13883315,0.043902896,0.06965522,0.03482761,0.049477372,0.028565774,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 04:40:34.458642,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27.039791,0.7265717,14.647954,0.48935378,10.188866,0.41630575,8.334013,0.34545594,4.800699,0.26920983,3.5191667,0.21182895,2.4852185,0.18472484,2.1786592,0.15931934,1.1501703,0.12331121,1.0309459,0.10807249,0.5660114,0.08631594,0.58384216,0.08175426,0.3743864,0.0720507,0.3568234,0.06626044,0.15203403,0.048077382,0.1944189,0.05196064,0.12192955,0.046085037,0.1319753,0.04666031,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 04:41:34.458648,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26.117062,0.71426374,15.506601,0.503631,10.500828,0.4227474,7.421647,0.32608846,4.667402,0.2655192,3.8400476,0.22133666,2.6651833,0.191349,1.900092,0.14882669,1.2963084,0.13094692,1.0541848,0.109313875,0.6585157,0.09312818,0.6757976,0.08798135,0.37459278,0.07209042,0.24622077,0.05505664,0.13690606,0.045635354,0.1389472,0.043938965,0.10456866,0.042689975,0.04951802,0.028589241,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 04:42:34.458654,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27.075657,0.72753537,14.421835,0.48588398,12.024842,0.4525609,7.714169,0.33258143,4.5803185,0.26313242,3.5493698,0.21287705,2.488515,0.18496986,1.9715604,0.15165849,1.257599,0.12902693,1.1570984,0.11456982,0.59312326,0.0884176,0.71071035,0.090260305,0.3054602,0.06512434,0.36961728,0.067482576,0.13701212,0.04567071,0.16686583,0.04817001,0.15697451,0.052324835,0.066075176,0.033037588,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 04:43:34.458661,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27.92619,0.73926425,15.207263,0.49920288,10.792868,0.428978,7.2055817,0.32160085,4.4792285,0.26034987,3.3614035,0.20727302,2.532433,0.18669343,1.9035726,0.1490993,1.4577054,0.13898675,1.3740863,0.124916926,0.58055526,0.087522,0.58523405,0.08194916,0.3335813,0.068091996,0.25900537,0.056519605,0.13715684,0.045718946,0.15312189,0.04616799,0.1047602,0.042768173,0.08268121,0.03697616,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 04:44:34.458667,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26.183012,0.7155324,15.784522,0.50838524,10.579766,0.4245514,7.5870395,0.32987127,4.4302726,0.25881928,3.25654,0.20393245,2.860453,0.19833672,2.0304036,0.15392451,1.2314346,0.12769382,1.1346971,0.113469705,0.61964095,0.09038392,0.6535602,0.086566165,0.34720165,0.06944033,0.2957686,0.06037351,0.09136451,0.037299406,0.15299901,0.046130937,0.06978408,0.03489204,0.082614854,0.036946487,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 04:45:34.458673,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25.6519,0.7084647,15.794623,0.50871056,11.046821,0.43396008,7.0321894,0.31768194,4.7357087,0.26767808,3.4247499,0.20919989,2.6145856,0.18968198,1.7631445,0.14348267,1.0864757,0.11998118,1.2035486,0.11689897,0.738768,0.098722026,0.53924537,0.07865702,0.5141873,0.084531866,0.2589631,0.056510385,0.16760878,0.05053595,0.083507404,0.034091756,0.08728593,0.039035454,0.09920126,0.040498745,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 04:46:34.458679,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26.09972,0.71512794,15.423214,0.50304973,11.096613,0.43524498,7.142753,0.32039627,4.696963,0.26676956,3.288834,0.20515183,2.714753,0.19341813,2.0462742,0.15468378,1.2206997,0.12726673,1.1938832,0.11651107,0.7662365,0.10061178,0.59745705,0.082852386,0.3200827,0.06674186,0.25932997,0.056590438,0.15258747,0.048252396,0.06968809,0.03116546,0.06992766,0.03496383,0.049670894,0.028677505,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 04:47:34.458685,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27.200756,0.73063314,15.743404,0.5086463,10.430209,0.42230684,7.8449807,0.33604205,4.2643013,0.25438687,3.6913688,0.21751599,2.4153955,0.18258673,1.9792405,0.15224928,1.3555242,0.13421689,1.1046644,0.11216169,0.67482495,0.094494395,0.62141716,0.084564164,0.3205888,0.066847384,0.43289998,0.073173456,0.122262985,0.04322649,0.12563689,0.04187896,0.157586,0.05252867,0.09949886,0.040620238,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 04:48:34.458691,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26.494455,0.7208208,14.976483,0.49592093,11.567347,0.44456923,7.019353,0.31775117,4.367329,0.25734735,3.48374,0.21123277,2.3860426,0.18140745,2.1650379,0.15917674,1.1686156,0.12457483,1.2176552,0.117715165,0.8065525,0.103268474,0.7014572,0.0898124,0.3064256,0.065330155,0.27190933,0.05797126,0.18326019,0.05290266,0.3347864,0.068337984,0.06998694,0.03499347,0.082855,0.037053883,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 04:49:34.458697,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26.02088,0.7143097,14.728513,0.4917707,11.600222,0.44517565,7.018568,0.31771564,4.4578166,0.25998515,3.4065118,0.20886664,2.5098913,0.18604551,1.7552397,0.14331472,1.1950413,0.12596841,0.8989159,0.10113594,0.56848985,0.08669389,0.5519046,0.07966057,0.36209884,0.07101343,0.40781838,0.07099207,0.10688982,0.040400557,0.20921808,0.054019876,0.034989554,0.024741352,0.033138294,0.023432313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 04:50:34.458703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26.443316,0.7194295,14.48866,0.48730636,10.368348,0.42049205,7.407777,0.3261092,4.964302,0.27410772,3.3364012,0.20651805,2.3952026,0.18157983,1.8922116,0.14866619,1.0868354,0.12002089,1.079009,0.11070399,0.7522092,0.09963254,0.48203832,0.07438013,0.41704658,0.07614194,0.34539843,0.06527417,0.16766426,0.050552677,0.22276011,0.055690028,0.087314814,0.039048374,0.082695074,0.03698236,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 04:51:34.458709,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27.373056,0.7318371,15.777829,0.50843346,11.0635805,0.43428352,7.3190274,0.32409197,4.357344,0.25675896,3.539668,0.21267805,2.4906723,0.18513021,2.1017072,0.156652,1.285188,0.13049106,1.4078882,0.12643209,0.7123649,0.09694059,0.6424884,0.08585613,0.41689777,0.076114774,0.23429388,0.0537507,0.21331474,0.057010762,0.15309294,0.046159256,0.06982693,0.034913465,0.049599342,0.028636195,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2023-05-17 04:52:34.458716,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26.39414,0.71862376,15.040201,0.49640062,10.15985,0.41616365,6.701779,0.31012133,4.190821,0.25180206,3.7440393,0.21872911,2.4493341,0.18358535,1.78641,0.14442268,1.3779018,0.13511439,1.1467212,0.11410303,0.6859653,0.095126264,0.6424737,0.08585416,0.29182172,0.06368072,0.22195752,0.05231589,0.19807342,0.054935683,0.23659274,0.057382166,0.08728165,0.03903354,0.049598202,0.028635535,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
