Epoch,PH_0,PHC_0,PH_1,PHC_1,PH_2,PHC_2,PH_3,PHC_3,PH_4,PHC_4,PH_5,PHC_5,PH_6,PHC_6,PH_7,PHC_7,PH_8,PHC_8,PH_9,PHC_9
2021-05-28 14:38:39.618,0.00023,1,0.000312,2,0.000291,2,0.000128,1,9.87e-05,1,0.000234,3,0.00029,5,0.000924,21,0.000187,5,0.000435,6
2021-05-28 14:39:39.571,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.00045,6,0.000557,10,0.00114,27,0.000323,9,6.98e-05,1
2021-05-28 14:40:39.524,0.0,0,0.000461,3,0.000143,1,0.0,0,0.000292,3,0.000461,6,0.000628,11,0.00078,18,0.000258,7,0.000214,3
2021-05-28 14:41:39.477,0.0,0,0.0,0,0.0,0,0.000253,2,9.78e-05,1,0.000155,2,0.00046,8,0.000959,22,0.000407,11,0.000216,3
2021-05-28 14:42:39.430,0.000673,3,0.0,0,0.0,0,0.0,0,9.62e-05,1,0.0,0,0.000395,7,0.000986,23,0.000473,13,0.000283,4
2021-05-28 14:43:39.383,0.0,0,0.000607,4,0.000141,1,0.0,0,0.000192,2,0.000227,3,0.00045,8,0.0012,28,0.00029,8,0.0,0
2021-05-28 14:44:39.336,0.0,0,0.000304,2,0.0,0,0.0,0,0.000384,4,0.000303,4,0.000507,9,0.00111,26,0.000509,14,0.000141,2
2021-05-28 14:45:39.290,0.00023,1,0.0,0,0.0,0,0.0,0,9.88e-05,1,7.8e-05,1,0.000464,8,0.00119,27,0.000449,12,0.000145,2
2021-05-28 14:46:39.243,0.000221,1,0.00015,1,0.0,0,0.000123,1,0.000378,4,0.000374,5,0.000444,8,0.000717,17,0.000287,8,0.000209,3
2021-05-28 14:47:39.196,0.000217,1,0.000294,2,0.000411,3,0.000361,3,0.000186,2,7.34e-05,1,0.000218,4,0.000953,23,0.000387,11,0.000273,4
2021-05-28 14:48:39.149,0.000436,2,0.000444,3,0.000138,1,0.0,0,0.000187,2,0.000295,4,0.000439,8,0.000666,16,0.000318,9,6.87e-05,1
2021-05-28 14:49:39.102,0.000214,1,0.0,0,0.0,0,0.000119,1,0.000184,2,0.00029,4,0.000701,13,0.00086,21,0.000383,11,0.000203,3
2021-05-28 14:50:39.055,0.000216,1,0.000146,1,0.0,0,0.00036,3,9.25e-05,1,0.000512,7,0.000272,5,0.000948,23,0.00049,14,0.000136,2
2021-05-28 14:51:39.008,0.000226,1,0.000153,1,0.000143,1,0.0,0,0.0,0,0.00023,3,0.000512,9,0.000908,21,0.000514,14,7.13e-05,1
2021-05-28 14:52:38.961,0.0,0,0.000148,1,0.000138,1,0.0,0,0.000374,4,7.38e-05,1,0.000823,15,0.000833,20,0.000424,12,0.000137,2
2021-05-28 14:53:38.915,0.000227,1,0.000154,1,0.000286,2,0.0,0,0.0,0,0.000307,4,0.000342,6,0.000909,21,0.000368,10,0.000357,5
2021-05-28 14:54:38.868,0.0,0,0.000154,1,0.0,0,0.000126,1,9.75e-05,1,0.000154,2,0.000458,8,0.000912,21,0.00048,13,7.17e-05,1
2021-05-28 14:55:38.821,0.000225,1,0.000153,1,0.0,0,0.0,0,0.0,0,7.63e-05,1,0.000623,11,0.000946,22,0.000548,15,0.000213,3
2021-05-28 14:56:38.774,0.0,0,0.000147,1,0.000274,2,0.000361,3,0.000186,2,0.000294,4,0.000491,9,0.000704,17,0.000457,13,0.000137,2
2021-05-28 14:57:38.727,0.0,0,0.000149,1,0.000139,1,0.0,0,0.0,0,7.44e-05,1,0.000387,7,0.00105,25,0.000321,9,6.92e-05,1
2021-05-28 14:58:38.680,0.00045,2,0.000305,2,0.000284,2,0.000125,1,0.000193,2,0.000305,4,0.000453,8,0.00125,29,0.000401,11,0.000354,5
2021-05-28 14:59:38.633,0.0,0,0.000149,1,0.0,0,0.0,0,0.0,0,0.0,0,0.000609,11,0.00114,27,0.000393,11,6.94e-05,1
2021-05-28 15:00:38.586,0.000225,1,0.000153,1,0.0,0,0.0,0,0.000289,3,0.000381,5,0.000283,5,0.00163,38,0.000401,11,7.09e-05,1
2021-05-28 15:01:38.540,0.000229,1,0.0,0,0.0,0,0.0,0,0.000294,3,7.75e-05,1,0.000979,17,0.00109,25,0.000371,10,0.000144,2
2021-05-28 15:02:38.493,0.000677,3,0.000153,1,0.000143,1,0.0,0,0.00029,3,7.64e-05,1,0.000341,6,0.00108,25,0.00022,6,0.000213,3
2021-05-28 15:03:38.446,0.0,0,0.000154,1,0.0,0,0.0,0,9.74e-05,1,0.000231,3,0.000572,10,0.000869,20,0.000553,15,0.0,0
2021-05-28 15:04:38.399,0.000217,1,0.000147,1,0.0,0,0.0,0,0.000186,2,0.000441,6,0.000164,3,0.000953,23,0.000563,16,0.000205,3
2021-05-28 15:05:38.352,0.0,0,0.0,0,0.000285,2,0.000125,1,0.0,0,0.000306,4,0.000568,10,0.00103,24,0.000366,10,0.000213,3
2021-05-28 15:06:38.305,0.0,0,0.000157,1,0.000146,1,0.000257,2,0.0,0,0.000313,4,0.00064,11,0.000662,15,0.000338,9,0.0,0
2021-05-28 15:07:38.258,0.00045,2,0.0,0,0.000285,2,0.000125,1,0.0,0,0.000152,2,0.00051,9,0.00103,24,0.000256,7,7.1e-05,1
2021-05-28 15:08:38.211,0.0,0,0.000445,3,0.0,0,0.0,0,9.37e-05,1,0.000296,4,0.00055,10,0.00121,29,0.000248,7,0.000276,4
2021-05-28 15:09:38.165,0.000221,1,0.00015,1,0.00014,1,0.0,0,0.000284,3,0.00015,2,0.000556,10,0.00101,24,0.000215,6,0.000279,4
2021-05-28 15:10:38.118,0.0,0,0.000152,1,0.000142,1,0.000249,2,0.000192,2,0.000152,2,0.000678,12,0.000643,15,0.000328,9,0.000142,2
2021-05-28 15:11:38.071,0.000229,1,0.0,0,0.000145,1,0.0,0,0.000196,2,0.000155,2,0.000633,11,0.000917,21,0.000408,11,0.000144,2
2021-05-28 15:12:38.024,0.000221,1,0.00015,1,0.00014,1,0.000123,1,0.000189,2,0.000299,4,0.0005,9,0.000802,19,0.000287,8,0.000139,2
2021-05-28 15:13:37.977,0.000222,1,0.0,0,0.000421,3,0.0,0,0.00019,2,0.000301,4,0.000559,10,0.00106,25,0.000361,10,0.0,0
2021-05-28 15:14:37.930,0.000216,1,0.000147,1,0.000137,1,0.00036,3,0.000185,2,0.000439,6,0.000544,10,0.000867,21,0.000421,12,0.000204,3
2021-05-28 15:15:37.883,0.000227,1,0.000154,1,0.000143,1,0.0,0,0.0,0,0.0,0,0.000285,5,0.000736,17,0.000331,9,0.000286,4
2021-05-28 15:16:37.836,0.000217,1,0.0,0,0.0,0,0.00012,1,0.000186,2,7.35e-05,1,0.000655,12,0.000829,20,0.000211,6,6.84e-05,1
2021-05-28 15:17:37.790,0.0,0,0.000149,1,0.000139,1,0.000244,2,9.43e-05,1,0.000298,4,0.000388,7,0.00109,26,0.000357,10,6.93e-05,1
2021-05-28 15:18:37.743,0.000215,1,0.0,0,0.0,0,0.0,0,0.000554,6,0.000437,6,0.000488,9,0.00119,29,0.000524,15,0.000136,2
2021-05-28 15:19:37.696,0.0,0,0.0,0,0.000275,2,0.000121,1,9.34e-05,1,0.000148,2,0.000384,7,0.000957,23,0.00046,13,6.87e-05,1
2021-05-28 15:20:37.649,0.0,0,0.000147,1,0.000137,1,0.0,0,9.29e-05,1,0.00022,3,0.000273,5,0.000787,19,0.000317,9,6.83e-05,1
2021-05-28 15:21:37.602,0.0,0,0.000157,1,0.000292,2,0.0,0,0.0,0,0.000234,3,0.000871,15,0.000881,20,0.000299,8,0.000436,6
2021-05-28 15:22:37.555,0.000226,1,0.000153,1,0.0,0,0.000125,1,0.0,0,0.000306,4,0.000512,9,0.00134,31,0.000367,10,0.000142,2
2021-05-28 15:23:37.508,0.000221,1,0.00015,1,0.0,0,0.0,0,9.46e-05,1,0.000299,4,0.000556,10,0.00114,27,0.000466,13,0.0,0
2021-05-28 15:24:37.461,0.000216,1,0.000146,1,0.000409,3,0.00012,1,9.25e-05,1,7.31e-05,1,0.000543,10,0.000742,18,0.00056,16,0.000408,6
2021-05-28 15:25:37.415,0.000217,1,0.000147,1,0.000137,1,0.0,0,0.00028,3,0.000221,3,0.000766,14,0.00054,13,0.000458,13,0.000343,5
2021-05-28 15:26:37.368,0.000225,1,0.0,0,0.0,0,0.0,0,9.63e-05,1,7.61e-05,1,0.000339,6,0.000815,19,0.000474,13,0.000354,5
2021-05-28 15:27:37.321,0.0,0,0.000149,1,0.0,0,0.000367,3,0.0,0,0.000224,3,0.000554,10,0.000631,15,0.000572,16,6.94e-05,1
2021-05-28 15:28:37.274,0.0,0,0.00015,1,0.0,0,0.0,0,0.000285,3,7.5e-05,1,0.000279,5,0.000804,19,0.000359,10,0.00014,2
2021-05-28 15:29:37.227,0.000222,1,0.000151,1,0.00014,1,0.000123,1,0.000191,2,0.000151,2,0.000895,16,0.00123,29,0.000216,6,7e-05,1
2021-05-28 15:30:37.180,0.000224,1,0.0,0,0.0,0,0.000125,1,0.000192,2,0.0,0,0.000565,10,0.00146,34,0.00051,14,7.07e-05,1
2021-05-28 15:31:37.133,0.0,0,0.000155,1,0.000144,1,0.0,0,0.000294,3,7.74e-05,1,0.000575,10,0.000873,20,0.000482,13,0.00036,5
2021-05-28 15:32:37.086,0.000224,1,0.000152,1,0.000141,1,0.0,0,0.000287,3,0.000379,5,0.000731,13,0.00111,26,0.000399,11,0.000282,4
2021-05-28 15:33:37.040,0.000452,2,0.0,0,0.000143,1,0.000125,1,9.68e-05,1,0.000153,2,0.000171,3,0.00138,32,0.000293,8,0.000285,4
2021-05-28 15:34:36.993,0.000225,1,0.000152,1,0.000142,1,0.000125,1,9.62e-05,1,7.6e-05,1,0.000678,12,0.00124,29,0.000474,13,0.000212,3
2021-05-28 15:35:36.946,0.000226,1,0.0,0,0.0,0,0.000126,1,0.000194,2,0.00023,3,0.000285,5,0.00095,22,0.000404,11,0.000143,2
2021-05-28 15:36:36.899,0.000219,1,0.0,0,0.000554,4,0.0,0,0.000188,2,7.42e-05,1,0.000552,10,0.00105,25,0.000391,11,6.91e-05,1
2021-05-28 15:37:36.852,0.000444,2,0.0,0,0.0,0,0.000369,3,0.0,0,0.00015,2,0.00067,12,0.000974,23,0.000324,9,0.0,0
2021-05-28 15:38:36.805,0.00022,1,0.0,0,0.000139,1,0.0,0,9.44e-05,1,0.000522,7,0.000332,6,0.000631,15,0.000393,11,0.000347,5
2021-05-28 15:39:36.758,0.0,0,0.000152,1,0.0,0,0.000124,1,9.58e-05,1,0.000378,5,0.00101,18,0.00102,24,0.000471,13,0.000211,3
2021-05-28 15:40:36.711,0.0,0,0.000299,2,0.0,0,0.000122,1,0.000378,4,0.000597,8,0.000555,10,0.00109,26,0.000429,12,0.000139,2
2021-05-28 15:41:36.665,0.000218,1,0.000296,2,0.0,0,0.0,0,9.36e-05,1,0.00037,5,0.000275,5,0.000626,15,0.000496,14,6.88e-05,1
2021-05-28 15:42:36.618,0.0,0,0.000151,1,0.00014,1,0.000246,2,0.00019,2,0.000225,3,0.000391,7,0.00114,27,0.000504,14,0.00014,2
2021-05-28 15:43:36.571,0.000442,2,0.00015,1,0.0,0,0.000368,3,0.0,0,0.000149,2,0.000389,7,0.000759,18,0.000573,16,0.000139,2
2021-05-28 15:44:36.524,0.000223,1,0.000151,1,0.000141,1,0.000248,2,0.0,0,7.55e-05,1,0.000561,10,0.00098,23,0.000326,9,0.000141,2
2021-05-28 15:45:36.477,0.0,0,0.0,0,0.0,0,0.000122,1,9.42e-05,1,7.44e-05,1,0.000387,7,0.000798,19,0.000642,18,0.000208,3
2021-05-28 15:46:36.430,0.0,0,0.00015,1,0.000279,2,0.000245,2,0.000283,3,0.000299,4,0.000721,13,0.00101,24,0.000393,11,0.000208,3
2021-05-28 15:47:36.383,0.0,0,0.0,0,0.000141,1,0.000247,2,0.000191,2,0.000226,3,0.000448,8,0.000978,23,0.000144,4,0.00021,3
2021-05-28 15:48:36.336,0.000233,1,0.000158,1,0.000147,1,0.0,0,0.0,0,0.000474,6,0.000646,11,0.00125,28,0.000757,20,0.0,0
2021-05-28 15:49:36.290,0.0,0,0.000304,2,0.000142,1,0.000125,1,9.62e-05,1,7.6e-05,1,0.000621,11,0.00107,25,0.000364,10,7.07e-05,1
2021-05-28 15:50:36.243,0.00022,1,0.000149,1,0.000139,1,0.000122,1,0.000283,3,0.000372,5,0.000332,6,0.000924,22,0.000464,13,6.93e-05,1
2021-05-28 15:51:36.196,0.000214,1,0.0,0,0.000136,1,0.000119,1,0.000184,2,0.000145,2,0.000486,9,0.000819,20,0.000313,9,0.000135,2
2021-05-28 15:52:36.149,0.0,0,0.000151,1,0.000141,1,0.000123,1,0.000286,3,0.0,0,0.000448,8,0.000934,22,0.000289,8,0.0,0
2021-05-28 15:53:36.102,0.000224,1,0.000152,1,0.0,0,0.000125,1,9.62e-05,1,0.000152,2,0.000508,9,0.00103,24,0.000255,7,0.000212,3
2021-05-28 15:54:36.055,0.000432,2,0.000147,1,0.000137,1,0.00012,1,9.26e-05,1,0.000146,2,0.000653,12,0.00107,26,0.000421,12,6.81e-05,1
2021-05-28 15:55:36.008,0.0,0,0.0,0,0.0,0,0.000243,2,0.0,0,0.000148,2,0.000551,10,0.00113,27,0.000603,17,0.0,0
2021-05-28 15:56:35.961,0.000225,1,0.000153,1,0.0,0,0.000125,1,0.000193,2,0.000381,5,0.000794,14,0.000645,15,0.000365,10,0.000213,3
2021-05-28 15:57:35.915,0.0,0,0.0,0,0.0,0,0.0,0,0.000192,2,0.000151,2,0.00045,8,0.00115,27,0.000435,12,0.000211,3
2021-05-28 15:58:35.868,0.000667,3,0.0,0,0.0,0,0.000123,1,0.000191,2,7.53e-05,1,0.000839,15,0.000722,17,0.000361,10,0.00014,2
2021-05-28 15:59:35.821,0.000674,3,0.000305,2,0.000426,3,0.0,0,0.000289,3,0.000152,2,0.000565,10,0.00116,27,0.000292,8,0.000212,3
2021-05-28 16:00:35.774,0.0,0,0.000295,2,0.000275,2,0.000121,1,9.33e-05,1,7.37e-05,1,0.000438,8,0.00112,27,0.000424,12,0.0,0
2021-05-28 16:01:35.727,0.0,0,0.0,0,0.000143,1,0.000126,1,9.71e-05,1,0.000384,5,0.000684,12,0.00121,28,0.000368,10,0.000214,3
2021-05-28 16:02:35.680,0.000217,1,0.000147,1,0.0,0,0.000121,1,9.31e-05,1,7.36e-05,1,0.000711,13,0.00124,30,0.000388,11,6.85e-05,1
2021-05-28 16:03:35.633,0.0,0,0.000295,2,0.0,0,0.000121,1,0.000186,2,0.000147,2,0.000492,9,0.000996,24,0.000282,8,6.85e-05,1
2021-05-28 16:04:35.586,0.000226,1,0.0,0,0.0,0,0.0,0,0.0,0,0.000229,3,0.000284,5,0.000992,23,0.000513,14,0.000285,4
2021-05-28 16:05:35.540,0.0,0,0.0,0,0.000144,1,0.0,0,0.0,0,0.000308,4,0.000458,8,0.0013,30,0.000553,15,0.000215,3
2021-05-28 16:06:35.493,0.0,0,0.000149,1,0.0,0,0.000244,2,9.43e-05,1,0.000223,3,0.000609,11,0.00113,27,0.000464,13,0.000347,5
2021-05-28 16:07:35.446,0.000653,3,0.000148,1,0.000275,2,0.000121,1,0.00028,3,0.000147,2,0.000657,12,0.000873,21,0.000424,12,6.86e-05,1
2021-05-28 16:08:35.399,0.000226,1,0.000153,1,0.000428,3,0.000125,1,0.000194,2,0.000306,4,0.000852,15,0.00069,16,0.00033,9,7.12e-05,1
2021-05-28 16:09:35.352,0.0,0,0.000929,6,0.0,0,0.000127,1,0.000294,3,0.000232,3,0.000747,13,0.001,23,0.000519,14,7.2e-05,1
2021-05-28 16:10:35.305,0.00022,1,0.000149,1,0.0,0,0.0,0,9.45e-05,1,0.000298,4,0.000998,18,0.00122,29,0.000429,12,6.95e-05,1
2021-05-28 16:11:35.258,0.000222,1,0.0,0,0.00014,1,0.0,0,0.000285,3,0.00015,2,0.000335,6,0.000974,23,0.00054,15,6.99e-05,1
2021-05-28 16:12:35.211,0.0,0,0.000149,1,0.000139,1,0.0,0,0.000189,2,0.000149,2,0.000277,5,0.000842,20,0.000536,15,0.000139,2
2021-05-28 16:13:35.165,0.0,0,0.000456,3,0.000283,2,0.000124,1,0.000192,2,0.000379,5,0.000733,13,0.000685,16,0.000218,6,0.000353,5
2021-05-28 16:14:35.118,0.0,0,0.0,0,0.00014,1,0.000246,2,0.00019,2,7.49e-05,1,0.000557,10,0.000803,19,0.000395,11,6.97e-05,1
2021-05-28 16:15:35.071,0.000231,1,0.000313,2,0.000146,1,0.0,0,0.000297,3,0.0,0,0.000698,12,0.00106,24,0.000375,10,0.000146,2
2021-05-28 16:16:35.024,0.0,0,0.000148,1,0.0,0,0.000121,1,0.000187,2,0.000295,4,0.000713,13,0.00125,30,0.000318,9,0.000275,4
2021-05-28 16:17:34.977,0.000218,1,0.000592,4,0.0,0,0.000121,1,0.0,0,0.000222,3,0.000824,15,0.00113,27,0.000248,7,0.000138,2
2021-05-28 16:18:34.930,0.000231,1,0.000157,1,0.000146,1,0.000385,3,9.91e-05,1,0.0,0,0.000524,9,0.000928,21,0.000263,7,0.000146,2
2021-05-28 16:19:34.883,0.000438,2,0.0,0,0.000138,1,0.0,0,0.000375,4,0.000371,5,0.00033,6,0.000878,21,0.000462,13,0.000138,2
2021-05-28 16:20:34.836,0.00022,1,0.0,0,0.0,0,0.0,0,0.0,0,0.000149,2,0.000552,10,0.000965,23,0.000356,10,6.92e-05,1
2021-05-28 16:21:34.790,0.0,0,0.0,0,0.000141,1,0.0,0,0.000575,6,0.0,0,0.000675,12,0.000897,21,0.000363,10,0.000211,3
2021-05-28 16:22:34.743,0.0,0,0.000289,2,0.000135,1,0.000237,2,9.14e-05,1,0.000217,3,0.000376,7,0.00114,28,0.000554,16,0.000202,3
2021-05-28 16:23:34.696,0.0,0,0.0,0,0.000282,2,0.000124,1,9.56e-05,1,0.000151,2,0.000225,4,0.00111,26,0.000362,10,7.03e-05,1
2021-05-28 16:24:34.649,0.000216,1,0.0,0,0.000137,1,0.00024,2,0.000185,2,0.00022,3,0.000544,10,0.000908,22,0.000631,18,0.000136,2
2021-05-28 16:25:34.602,0.0,0,0.0,0,0.000143,1,0.0,0,0.000194,2,0.000153,2,0.000512,9,0.000949,22,0.000293,8,0.000356,5
2021-05-28 16:26:34.555,0.000655,3,0.0,0,0.000414,3,0.000121,1,0.000187,2,0.000444,6,0.000825,15,0.000876,21,0.000284,8,0.000138,2
2021-05-28 16:27:34.508,0.00022,1,0.000149,1,0.000139,1,0.000122,1,9.44e-05,1,0.0,0,0.000554,10,0.00122,29,0.00025,7,0.000139,2
2021-05-28 16:28:34.461,0.0,0,0.0,0,0.00014,1,0.0,0,9.47e-05,1,0.0,0,0.00089,16,0.000549,13,0.000287,8,6.97e-05,1
2021-05-28 16:29:34.415,0.000672,3,0.000304,2,0.000141,1,0.000124,1,0.000192,2,0.000227,3,0.000451,8,0.000727,17,0.000109,3,0.000212,3
2021-05-28 16:30:34.368,0.0,0,0.0,0,0.0,0,0.0,0,9.56e-05,1,0.000302,4,0.000393,7,0.000681,16,0.000543,15,7.03e-05,1
2021-05-28 16:31:34.321,0.0,0,0.000151,1,0.0,0,0.0,0,0.000381,4,0.000376,5,0.000671,12,0.0014,33,0.000289,8,0.0,0
2021-05-28 16:32:34.274,0.000439,2,0.000447,3,0.0,0,0.0,0,0.0,0,0.000446,6,0.000774,14,0.000923,22,0.000463,13,0.0,0
2021-05-28 16:33:34.227,0.0,0,0.000151,1,0.000281,2,0.0,0,0.000191,2,0.000226,3,0.00056,10,0.000936,22,0.00065,18,0.00014,2
2021-05-28 16:34:34.180,0.000674,3,0.0,0,0.0,0,0.000125,1,0.000193,2,7.6e-05,1,0.000622,11,0.00116,27,0.00051,14,0.0,0
2021-05-28 16:35:34.133,0.0,0,0.000147,1,0.000137,1,0.0,0,9.31e-05,1,0.000147,2,0.000875,16,0.00137,33,0.000493,14,6.85e-05,1
2021-05-28 16:36:34.086,0.0,0,0.0,0,0.000281,2,0.000247,2,0.000286,3,0.00015,2,0.000503,9,0.00106,25,0.000504,14,0.00021,3
2021-05-28 16:37:34.040,0.0,0,0.00044,3,0.0,0,0.00012,1,9.27e-05,1,7.32e-05,1,0.000381,7,0.000909,22,0.000386,11,6.81e-05,1
2021-05-28 16:38:33.993,0.0,0,0.0,0,0.00014,1,0.000123,1,0.000286,3,0.0,0,0.000503,9,0.0011,26,0.000252,7,0.00014,2
2021-05-28 16:39:33.946,0.0,0,0.0,0,0.000139,1,0.000122,1,9.43e-05,1,0.000223,3,0.000553,10,0.000882,21,0.000428,12,0.000139,2
2021-05-28 16:40:33.899,0.0,0,0.000153,1,0.000143,1,0.0,0,9.67e-05,1,0.000306,4,0.00017,3,0.00138,32,0.00033,9,0.0,0
2021-05-28 16:41:33.852,0.000219,1,0.000149,1,0.000138,1,0.0,0,0.000188,2,0.000222,3,0.000441,8,0.000837,20,0.000249,7,0.000138,2
2021-05-28 16:42:33.805,0.0,0,0.0,0,0.0,0,0.0,0,9.27e-05,1,0.000146,2,0.000381,7,0.000909,22,0.000421,12,0.000341,5
2021-05-28 16:43:33.758,0.000444,2,0.00015,1,0.0,0,0.000123,1,0.00019,2,7.51e-05,1,0.000279,5,0.0011,26,0.000396,11,0.00014,2
2021-05-28 16:44:33.711,0.0,0,0.0,0,0.0,0,0.0,0,9.71e-05,1,7.67e-05,1,0.000399,7,0.000909,21,0.000478,13,0.000214,3
2021-05-28 16:45:33.665,0.0,0,0.000148,1,0.000138,1,0.000243,2,0.000188,2,0.00037,5,0.00044,8,0.00071,17,0.000426,12,6.9e-05,1
2021-05-28 16:46:33.618,0.0,0,0.000295,2,0.000137,1,0.000241,2,0.000186,2,7.36e-05,1,0.000656,12,0.00083,20,0.000247,7,6.85e-05,1
2021-05-28 16:47:33.571,0.0,0,0.000148,1,0.0,0,0.000485,4,9.36e-05,1,0.000148,2,0.00066,12,0.00104,25,0.000461,13,0.000207,3
2021-05-28 16:48:33.524,0.000458,2,0.000155,1,0.000145,1,0.000254,2,0.0,0,0.000233,3,0.000346,6,0.00122,28,0.000371,10,0.000216,3
2021-05-28 16:49:33.477,0.000223,1,0.000151,1,0.000141,1,0.000124,1,9.56e-05,1,0.000151,2,0.000393,7,0.000852,20,0.000362,10,0.000281,4
2021-05-28 16:50:33.430,0.0,0,0.0,0,0.000141,1,0.000371,3,0.000382,4,0.000226,3,0.000224,4,0.00119,28,0.000578,16,7.02e-05,1
2021-05-28 16:51:33.383,0.0,0,0.0,0,0.0,0,0.000364,3,0.000187,2,0.000222,3,0.000275,5,0.000875,21,0.000177,5,6.88e-05,1
2021-05-28 16:52:33.336,0.0,0,0.000152,1,0.0,0,0.000125,1,9.63e-05,1,0.000304,4,0.000566,10,0.000816,19,0.000365,10,0.000142,2
2021-05-28 16:53:33.290,0.000455,2,0.000463,3,0.000144,1,0.0,0,9.74e-05,1,0.000154,2,0.000515,9,0.00104,24,0.000258,7,0.000143,2
2021-05-28 16:54:33.243,0.0,0,0.0,0,0.000288,2,0.000759,6,0.000293,3,7.72e-05,1,0.000287,5,0.000871,20,0.000481,13,0.000287,4
2021-05-28 16:55:33.196,0.0,0,0.0,0,0.000427,3,0.0,0,0.0,0,0.000229,3,0.00051,9,0.000603,14,0.000366,10,0.000213,3
2021-05-28 16:56:33.149,0.0,0,0.000448,3,0.0,0,0.000244,2,9.44e-05,1,0.000224,3,0.000499,9,0.00109,26,0.000357,10,0.000416,6
2021-05-28 16:57:33.102,0.0,0,0.000156,1,0.00029,2,0.000255,2,0.000197,2,7.78e-05,1,0.00052,9,0.0011,25,0.00041,11,7.24e-05,1
2021-05-28 16:58:33.055,0.0,0,0.000305,2,0.0,0,0.000375,3,9.64e-05,1,0.000152,2,0.000906,16,0.000945,22,0.000474,13,0.000284,4
2021-05-28 16:59:33.008,0.000227,1,0.000154,1,0.0,0,0.000377,3,0.0,0,0.00023,3,0.000456,8,0.00147,34,0.000551,15,0.0,0
2021-05-28 17:00:32.961,0.0,0,0.000297,2,0.0,0,0.000243,2,0.000282,3,0.000223,3,0.000883,16,0.000544,13,0.000249,7,0.000345,5
2021-05-28 17:01:32.915,0.000217,1,0.0,0,0.000274,2,0.000241,2,9.3e-05,1,0.00022,3,0.000873,16,0.00116,28,0.000493,14,0.000205,3
2021-05-28 17:02:32.868,0.0,0,0.0,0,0.0,0,0.000243,2,9.37e-05,1,0.0,0,0.000605,11,0.001,24,0.000461,13,0.000344,5
2021-05-28 17:03:32.821,0.0,0,0.000303,2,0.0,0,0.000124,1,0.000288,3,7.58e-05,1,0.000676,12,0.0012,28,0.000363,10,7.05e-05,1
2021-05-28 17:04:32.774,0.0,0,0.0,0,0.0,0,0.0,0,9.09e-05,1,0.000144,2,0.000801,15,0.00077,19,0.000275,8,6.68e-05,1
2021-05-28 17:05:32.727,0.0,0,0.0,0,0.000139,1,0.000122,1,0.000188,2,0.0,0,0.000166,3,0.00101,24,0.000534,15,0.000138,2
2021-05-28 17:06:32.680,0.0,0,0.000148,1,0.0,0,0.000242,2,9.34e-05,1,0.000221,3,0.000384,7,0.000915,22,0.000601,17,0.000137,2
2021-05-28 17:07:32.633,0.000221,1,0.0003,2,0.00028,2,0.000123,1,0.000285,3,7.5e-05,1,0.000557,10,0.00127,30,0.000287,8,0.000209,3
2021-05-28 17:08:32.586,0.000223,1,0.000151,1,0.0,0,0.000247,2,9.54e-05,1,0.000226,3,0.000336,6,0.00106,25,0.000469,13,7.01e-05,1
2021-05-28 17:09:32.540,0.000226,1,0.0,0,0.000428,3,0.000125,1,9.67e-05,1,0.000306,4,0.000568,10,0.00103,24,0.000512,14,0.000142,2
2021-05-28 17:10:32.493,0.0,0,0.0,0,0.0,0,0.000256,2,9.89e-05,1,7.81e-05,1,0.000813,14,0.00119,27,0.000337,9,0.000291,4
2021-05-28 17:11:32.446,0.0,0,0.000295,2,0.0,0,0.000121,1,0.0,0,7.36e-05,1,0.000657,12,0.000748,18,0.000706,20,6.85e-05,1
2021-05-28 17:12:32.399,0.000869,4,0.000147,1,0.0,0,0.0,0,0.0,0,0.000147,2,0.000492,9,0.00141,34,0.000317,9,6.85e-05,1
2021-05-28 17:13:32.352,0.000225,1,0.000305,2,0.0,0,0.00025,2,9.65e-05,1,0.0,0,0.00051,9,0.0012,28,0.000256,7,0.000142,2
2021-05-28 17:14:32.305,0.0,0,0.000148,1,0.000276,2,0.0,0,0.0,0,0.000222,3,0.000605,11,0.00096,23,0.000354,10,6.89e-05,1
2021-05-28 17:15:32.258,0.0,0,0.0,0,0.000133,1,0.000117,1,0.000272,3,0.000286,4,0.000744,14,0.00105,26,0.000343,10,6.66e-05,1
2021-05-28 17:16:32.211,0.0,0,0.0,0,0.0,0,0.0,0,9.63e-05,1,0.000152,2,0.000622,11,0.000558,13,0.000437,12,7.08e-05,1
2021-05-28 17:17:32.165,0.00022,1,0.000298,2,0.0,0,0.000244,2,9.41e-05,1,7.44e-05,1,0.000663,12,0.00101,24,0.000249,7,0.000277,4
2021-05-28 17:18:32.118,0.000443,2,0.0,0,0.0,0,0.000246,2,9.5e-05,1,0.000225,3,0.00039,7,0.00114,27,0.000503,14,0.0,0
2021-05-28 17:19:32.071,0.0,0,0.000291,2,0.0,0,0.000119,1,0.000276,3,0.000363,5,0.000702,13,0.00082,20,0.000383,11,0.000203,3
2021-05-28 17:20:32.024,0.0,0,0.0,0,0.000281,2,0.000124,1,0.000191,2,7.54e-05,1,0.000616,11,0.000936,22,0.000506,14,7.02e-05,1
2021-05-28 17:21:31.977,0.0,0,0.000154,1,0.000287,2,0.000252,2,0.000195,2,0.000231,3,0.000743,13,0.00113,26,0.000221,6,7.16e-05,1
