,PSP,PSP,PSP,PSP,PSP,PSP,PSP,PSP,SOHO,SOHO,SOHO,SOHO,SOHO,SOHO,SOHO,SOHO,STEREO A,STEREO A,STEREO A,STEREO A,STEREO A,STEREO A,STEREO A,STEREO A,Solar Orbiter,Solar Orbiter,Solar Orbiter,Solar Orbiter,Solar Orbiter,Solar Orbiter,Solar Orbiter,Solar Orbiter
,vsw,long,lat,r_dist,foot_long,foot_long_error,long_sep,plot_separation_long,vsw,long,lat,r_dist,foot_long,foot_long_error,long_sep,plot_separation_long,vsw,long,lat,r_dist,foot_long,foot_long_error,long_sep,plot_separation_long,vsw,long,lat,r_dist,foot_long,foot_long_error,long_sep,plot_separation_long
2021-05-29 01:15:00,400,61.03777246313806,3.112037192766739,0.6864786663840465,103.859692206986,4.474418814944428,36.859692206986,no,400,0.2557020507725216,-0.9959841802480934,1.0040718485944258,63.140051241278776,6.570721650655569,-3.859948758721224,no,400,-50.38403046735522,-6.225958785086553,0.9636321371173937,9.4729166120228,6.254391484995928,-57.5270833879772,no,400,-98.58696677615308,-0.9468869250001651,0.9510126721367943,-39.03993345803309,6.222008911475707,-106.03993345803309,no
2021-05-29 01:30:00,400,61.035889840899635,3.1123564506204713,0.6865753690214987,103.86386485168006,4.475051523623869,36.86386485168006,no,400,0.25570102389694643,-0.99471983806645,1.0040740754835835,63.140223982807946,6.570739807539332,-3.859776017192054,no,400,-50.3830612119022,-6.225219914881008,0.9636311520020026,9.47394160110565,6.254397308546231,-57.52605839889435,no,400,-98.58772361127404,-0.9471678342690902,0.9510177305951345,-39.04037874065517,6.222041465279224,-106.04037874065517,no
2021-05-29 01:45:00,400,61.0340049972924,3.112675557595678,0.6866720170080988,103.86803184425796,4.475683873828008,36.868031844257956,no,400,0.2556999625364714,-0.9934554759612672,1.004076301838381,63.14039661417932,6.570757956516114,-3.8596033858206766,no,400,-50.382091930034335,-6.224480820380182,0.9636301668193987,9.474966634027453,6.254403133917071,-57.52503336597255,no,400,-98.58848050742279,-0.9474487163744348,0.951022777853172,-39.040824790468434,6.2220739452964855,-106.04082479046843,no
2021-05-29 02:00:00,400,61.032117935396165,3.112994513826257,0.6867686103573314,103.87219318864857,4.476315865645572,36.872193188648566,no,400,0.25569885484535915,-0.9921910940449483,1.0040785277652298,63.14056913023732,6.5707760982849726,-3.859430869762683,no,400,-50.3811226209026,-6.223741501610013,0.9636291815695887,9.47599171162068,6.254408961106871,-57.52400828837932,no,400,-98.58923746352974,-0.9477295713164793,0.9510278139108949,-39.04127160640343,6.222106351527439,-106.04127160640343,no
2021-05-29 02:15:00,400,61.03022865828409,3.1133133194459726,0.6868651490826756,103.87634888877386,4.476947499165235,36.87634888877386,no,400,0.2556977297087496,-0.9909266838245625,1.0040807530274014,63.14074154519448,6.570794231312765,-3.85925845480552,no,400,-50.3801532836643,-6.223001958596414,0.9636281962526846,9.477016834718313,6.254414790114533,-57.52298316528169,no,400,-98.58999447852915,-0.9480103990954601,0.9510328387682937,-39.04171918739394,6.222138683972112,-106.04171918739394,no
2021-05-29 02:30:00,400,61.02833716637193,3.113631974588431,0.6869616331976,103.88049894589768,4.477578774475638,36.880498945897685,no,400,0.2556965584255718,-0.9896622555422702,1.004082977773696,63.14091383943812,6.570812356549126,-3.85908616056188,no,400,-50.37918392012995,-6.222262191365217,0.9636272108686779,9.47804200149261,6.254420620938314,-57.52195799850739,no,400,-98.59075155401075,-0.9482911997116598,0.9510378524253581,-39.04216753502959,6.22217094263055,-106.04216753502959,no
2021-05-29 02:45:00,400,61.02644346273157,3.1139504793870265,0.687058062715543,103.88464336393818,4.47820969166518,36.88464336393818,no,400,0.25569533053268034,-0.9883978065994375,1.0040852022007087,63.14108601494149,6.570830475293535,-3.858913985058507,no,400,-50.378214529450645,-6.221522199941983,0.9636262254175607,9.479067212775192,6.254426453576314,-57.52093278722481,no,400,-98.59150868890475,-0.9485719731653076,0.9510428548820783,-39.04261664824065,6.222203127502756,-106.04261664824065,no
2021-05-29 03:00:00,400,61.02454755042897,3.1142688339749878,0.6871544376499442,103.88878214680751,4.478840250822296,36.888782146807515,no,400,0.25569410072928933,-0.98713333406929,1.0040874258042725,63.141258094755905,6.570848584239123,-3.858741905244095,no,400,-50.37724511078278,-6.220781984352913,0.9636252398994403,9.480092469399608,6.2544322880275836,-57.51990753060039,no,400,-98.59226588214563,-0.948852719456655,0.9510478461384441,-39.043066525961194,6.2222352385887225,-106.0430665259612,no
2021-05-29 03:15:00,400,61.02264942987336,3.1145870384854613,0.6872507580142454,103.89291529576143,4.479470452035431,36.892915295761426,no,400,0.25569281225997426,-0.985868840262217,1.004089649040428,63.14143005075675,6.570866686377502,-3.858569949243247,no,400,-50.37627566593727,-6.220041544623497,0.963624254314284,9.481117769536183,6.254438124290086,-57.51888223046382,no,400,-98.59302313532277,-0.9491334385859682,0.9510528261944449,-39.043517169780614,6.222267275888466,-106.04351716978061,no
2021-05-29 03:30:00,400,61.02074910412925,3.11490509305138,0.6873470238218623,103.89704281470914,4.480100295392849,36.89704281470914,no,400,0.2556914798972109,-0.9846043265160478,1.0040918718266807,63.141601892488104,6.570884781162362,-3.8583981075118956,no,400,-50.37530619406664,-6.2193008807796515,0.9636232686621613,9.482143114019891,6.254443962362574,-57.51785688598011,no,400,-98.5937804473673,-0.9494141305534817,0.9510577950500708,-39.043968578629745,6.222299239402027,-106.04396857862974,no
2021-05-29 03:45:00,400,61.01884657625639,3.1152229978054,0.6874432350861726,103.90116470755281,4.480729780982586,36.90116470755281,no,400,0.2556901287166716,-0.9833397876141775,1.004094093929699,63.1417736304789,6.570902867073725,-3.8582263695210983,no,400,-50.37433669432403,-6.218559992847686,0.9636222829431382,9.483168503684908,6.254449802243708,-57.51683149631509,no,400,-98.59453781721055,-0.9496947953594603,0.9510627527053122,-39.04442075143993,6.222331129129412,-106.04442075143993,no
2021-05-29 04:00:00,400,61.016941846656444,3.1155407528801353,0.6875393918205726,103.90528097553768,4.481358908892761,36.90528097553768,no,400,0.2556887328308091,-0.9820752287507271,1.0040963155847191,63.14194525350365,6.570920945643608,-3.85805474649635,no,400,-50.373367168520645,-6.2178188808529695,0.9636212971572372,9.484193936704798,6.2544556439318555,-57.5158060632952,no,400,-98.59529524644188,-0.9499754330041246,0.9510676991601589,-39.04487368980023,6.222362945070659,-106.04487368980023,no
2021-05-29 04:15:00,400,61.01503491838448,3.1158583584080572,0.6876354940384537,103.90939162256208,4.481987679211495,36.90939162256208,no,400,0.2556872779469928,-0.9808106507279732,1.0040985367947282,63.14211674743413,6.57093901688922,-3.8578832525658697,no,400,-50.372397615809916,-6.217077544821528,0.9636203113044082,9.485219413906066,6.254461487424966,-57.514780586093934,no,400,-98.59605273399563,-0.9502560434877363,0.9510726344146007,-39.04532739264488,6.222394687225755,-106.04532739264488,no
2021-05-29 04:30:00,400,61.01312579449662,3.1161758145213985,0.6877315417531765,103.91349665252345,4.48261609202671,36.91349665252345,no,400,0.2556858235939937,-0.979546045485075,1.0041007573237146,63.14228815715784,6.570957079280673,-3.857711842842157,no,400,-50.371428035344934,-6.2163359847795325,0.9636193253847893,9.486244936127434,6.254467332722161,-57.513755063872566,no,400,-98.59681027880134,-0.9505366268105245,0.9510775584686278,-39.0457818589033,6.222426355594741,-106.0457818589033,no
2021-05-29 04:45:00,400,61.0112144753837,3.1164931213521982,0.6878275349780775,103.91759606665235,4.483244147426127,36.91759606665235,no,400,0.2556842877425347,-0.9782814246354196,1.0041029775275,63.14245942272726,6.5709751351252805,-3.8575405772727365,no,400,-50.370458428937525,-6.215594200752421,0.9636183393983633,9.487270501539456,6.254473179821583,-57.512729498460544,no,400,-98.59756788244994,-0.9508171829727248,0.95108247132223,-39.04623709016607,6.222457950177616,-106.04623709016607,no
2021-05-29 05:00:00,400,61.00930096409769,3.116810279032449,0.6879234737265186,103.9216898688422,4.483871845497687,36.92168986884219,no,400,0.25568275022696957,-0.9770167786791697,1.0041051969811268,63.1426305974841,6.570993181654857,-3.8573694025159,no,400,-50.369488795740835,-6.214852192766497,0.9636173533452338,9.48829611097841,6.254479028722188,-57.51170388902159,no,400,-98.59832554387214,-0.9510977119746021,0.9510873729753975,-39.046693085363984,6.222489470974406,-106.04669308536398,no
2021-05-29 05:15:00,400,61.00738526368448,3.117127287693835,0.688019358011807,103.92577806297682,4.48449918632894,36.92577806297682,no,400,0.25568115702616545,-0.9757521124859461,1.0041074160971624,63.1428016532365,6.571011221568278,-3.8571983467634965,no,400,-50.3685191349046,-6.21410996084741,0.9636163672253208,9.489321765272791,6.254484879421623,-57.51067823472721,no,400,-98.59908326199889,-0.9513782138163707,0.9510922634281207,-39.047149843427576,6.22252091798508,-106.04714984342758,no
2021-05-29 05:30:00,400,61.00546737452962,3.117444147467977,0.6881151878472624,103.92986065028052,4.485126170007519,36.92986065028052,no,400,0.2556795177586786,-0.9744874286859861,1.0041096346896796,63.142972587833285,6.571029253635724,-3.8570274121667154,no,400,-50.36754944824281,-6.213367505021371,0.9636153810387241,9.490347462598208,6.254490731918895,-57.50965253740179,no,400,-98.59984103842123,-0.9516586884982922,0.9510971426803893,-39.04760736594801,6.222552291209774,-106.04760736594801,no
2021-05-29 05:45:00,400,61.003547299678466,3.117760858486293,0.688210963246195,103.93393763463676,4.485752796620992,36.93393763463676,no,400,0.2556778614159561,-0.9732227177863099,1.0041118526553263,63.14314342400768,6.5710472772033075,-3.8568565759923175,no,400,-50.3665797349056,-6.212624825313875,0.9636143947854875,9.491373203790488,6.254496586212452,-57.50862679620951,no,400,-98.60059887206825,-0.951939136020573,0.9511020107321938,-39.04806565185385,6.22258359064837,-106.04806565185385,no
2021-05-29 06:00:00,400,61.00162504216774,3.118077420880039,0.6883066842218871,103.93800901991865,4.486379066256775,36.93800901991865,no,400,0.255676158336202,-0.9719579896388815,1.004114070112476,63.14331413928695,6.571065293022164,-3.85668586071305,no,400,-50.365609994048725,-6.211881921751396,0.9636134084656431,9.492398989678861,6.254502442300739,-57.50760101032114,no,400,-98.60135676187366,-0.9522195563834419,0.9511068675835241,-39.04852470007887,6.222614816300999,-106.04852470007887,no
2021-05-29 06:15:00,400,60.999700602377125,3.118393834780321,0.6884023507876172,103.94207480734205,4.487004979002227,36.94207480734205,no,400,0.2556744202812935,-0.9706932375567999,1.004116287023517,63.14348474323777,6.571083300862953,-3.856515256762229,no,400,-50.36464022748169,-6.211138794359418,0.9636124220792041,9.493424818437916,6.2545083001821515,-57.506575181562084,no,400,-98.60211470942676,-0.9524999495871682,0.9511117132343703,-39.048984512212144,6.222645968167597,-106.04898451221214,no
2021-05-29 06:30:00,400,60.997773983342874,3.1187101003180566,0.6884979629566538,103.94613500077867,4.487630534944632,36.94613500077867,no,400,0.2556726360046721,-0.9694284662528064,1.0041185034939386,63.14365523112618,6.571101301406171,-3.856344768873818,no,400,-50.363670434357005,-6.210395443164125,0.9636114356262319,9.494450690902227,6.254514159855269,-57.50554930909777,no,400,-98.6028727136582,-0.9527803156319323,0.9511165476847231,-39.049445087184154,6.222677046248242,-106.04944508718415,no
2021-05-29 06:45:00,400,60.99584518809814,3.1190262176240333,0.6885935207422459,103.95018960409597,4.488255734171186,36.95018960409597,no,400,0.25567083960800663,-0.9681636685409196,1.0041207192677855,63.14382562113246,6.571119292988172,-3.856174378867543,no,400,-50.3627006138268,-6.209651868191841,0.9636104491067633,9.495476607905005,6.254520021318579,-57.504523392094995,no,400,-98.60363077349831,-0.9530606545180135,0.9511213709345723,-39.049906423924995,6.222708050542894,-106.049906423925,no
2021-05-29 07:00:00,400,60.9939142170167,3.1193421868288453,0.6886890241576457,103.9542386185022,4.48888057676907,36.9542386185022,no,400,0.2556689525759796,-0.9668988588184133,1.0041229348283616,63.14399586477615,6.571137278747303,-3.8560041352238486,no,400,-50.36173076769967,-6.208908069467858,0.9636094625207741,9.496502567619586,6.254525884570206,-57.503497432380414,no,400,-98.60438889053609,-0.9533409662456052,0.9511261829839084,-39.050368524023554,6.222738981051625,-106.05036852402355,no
2021-05-29 07:15:00,400,60.99198107312246,3.1196580080629195,0.688784473216061,103.95828204785299,4.489505062825197,36.95828204785299,no,400,0.2556670935331906,-0.9656340199030045,1.0041251495078631,63.14416603910474,6.571155254339209,-3.8558339608952608,no,400,-50.3607608951321,-6.2081640470184345,0.9636084758683552,9.497528570878103,6.254531749609012,-57.5024714291219,no,400,-98.60514706370532,-0.953621250814932,0.951130983832722,-39.050831386413336,6.222769837774456,-106.05083138641334,no
2021-05-29 07:30:00,400,60.990045759445096,3.1199736814565435,0.688879867930726,103.96231989601134,4.4901291924266316,36.96231989601134,no,400,0.255665144421371,-0.9643691649306861,1.0041273639425825,63.14433606575434,6.571173223911499,-3.855663934245662,no,400,-50.35979099527384,-6.207419800869774,0.9636074891495374,9.498554618516039,6.254537616433377,-57.50144538148396,no,400,-98.60590529193473,-0.9539015082262318,0.9511357734810022,-39.05129501002301,6.222800620711372,-106.05129501002301,no
2021-05-29 07:45:00,400,60.988108276350516,3.1202892071398565,0.6889752083148454,103.96635216417464,4.490752965660247,36.96635216417464,no,400,0.25566318268738836,-0.9631042879025391,1.004129577709147,63.14450599568503,6.571191184696609,-3.85549400431497,no,400,-50.35882106993586,-6.20667533104764,0.9636065023643824,9.499580708709402,6.254543485041968,-57.5004192912906,no,400,-98.60666357681316,-0.9541817384797304,0.951140551928741,-39.05175939644113,6.222831329862376,-106.05175939644113,no
2021-05-29 08:00:00,400,60.98616862685575,3.120604585242752,0.6890704943815911,103.97037885618934,4.491376382612748,36.97037885618934,no,400,0.25566117347306433,-0.9618393875746928,1.00413179099878,63.14467580610001,6.571209137954826,-3.855324193899989,no,400,-50.3578511182705,-6.20593063757796,0.9636055155128326,9.500606842285436,6.254549355432633,-57.499393157714564,no,400,-98.60742191727422,-0.9544619415756254,0.9511453191759277,-39.05222454460119,6.222861965227537,-106.05222454460119,no
